"","country","iso2c","iso3c","year","status","lastupdated","birth","infmort","net","lifeexp","forest","mobile","pop","tour","import","export","region","capital","longitude","latitude","income","lending","lng","lat"
"3285","Romania","RO","ROU",2009,"","2023-09-19",10.9,11.1,36.6,73.309756097561,28.2539337564114,122.6405258,20367487,1.688e+09,77.8016507413,66.9479917214,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3286","Romania","RO","ROU",2010,"","2023-09-19",10.5,10.6,39.93,73.4585365853659,28.3199304499022,119.7922166,20246871,1.631e+09,88.9505620754,81.8204990662,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3287","Romania","RO","ROU",2007,"","2023-09-19",10.3,12.9,28.3,72.5658536585366,28.1451998782026,98.34059881,20882982,2.073e+09,100.7015197052,66.8177713377,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3288","Romania","RO","ROU",2008,"","2023-09-19",10.8,11.9,32.42,72.5658536585366,28.2087864288821,118.8007792,20537875,2.626e+09,120.3790824461,81.7477073186,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3289","Romania","RO","ROU",2013,"","2023-09-19",9.4,8.9,49.7645,75.0634146341463,29.3291135938791,114.1701218,19983693,2.307e+09,105.2623751887,108.6802202014,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3290","Romania","RO","ROU",2000,"","2023-09-19",10.4,18,3.613717291,71.1634146341463,27.7132036045449,11.40061194,22442971,3.94e+08,18.8300105047,17.1829203195,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3291","Romania","RO","ROU",2001,"","2023-09-19",10,17.4,4.538669029,71.1609756097561,27.7780679987811,17.64009691,22131970,4.19e+08,22.2968022134,18.8032761492,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3292","Romania","RO","ROU",2002,"","2023-09-19",9.7,17.1,6.58,71.009756097561,27.823552442685,23.60165076,21730496,4e+08,25.5696771828,22.9005078792,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3293","Romania","RO","ROU",2012,"","2023-09-19",10,9.5,45.87999425,74.4121951219512,28.9948004521346,113.4223875,20058035,1.904e+09,100.548650581,95.4550069862,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3294","Romania","RO","ROU",2018,"","2023-09-19",10.8,6.1,70.68127793,75.3585365853659,30.1158292767733,115.4396415,19473970,3.879e+09,139.9912540213,131.462906961,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3295","Romania","RO","ROU",1999,"","2023-09-19",10.4,19.1,2.697580217,70.5121951219512,27.7286585365854,6.150458594,22472040,3.06e+08,14.9186725303,14.0574723545,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3296","Romania","RO","ROU",2011,"","2023-09-19",9.7,10,40.00999678,74.409756097561,28.6405352565495,115.8242824,20147528,2.016e+09,109.5334525712,104.0274485055,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3297","Romania","RO","ROU",1998,"","2023-09-19",10.5,20.4,2.237649473,69.8073170731708,27.7320440785749,2.901461931,22507344,3.51e+08,16.9297624638,13.6968483127,"Europe & Central Asia","Bucharest","26.0979","44.4479","High income","IBRD",26.0979,44.4479
"3298","Russian Federation","RU","RUS",2003,"","2023-09-19",10.2,13,8.298860616,65.0275609756098,49.5103852150482,24.98783944,144648618,5.879e+09,39.4106279787,39.8129570967,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3299","Russian Federation","RU","RUS",2005,"","2023-09-19",10.2,11.1,15.2266732,65.529756097561,49.5807773333032,83.52351405,143518814,7.805e+09,64.9853123336,71.4072737691,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3300","Russian Federation","RU","RUS",2006,"","2023-09-19",10.3,10.3,18.02327746,66.7275609756098,49.6276507015009,105.0701387,143049637,9.72e+09,85.1113102864,88.9086430522,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3301","Russian Federation","RU","RUS",2007,"","2023-09-19",11.3,9.6,24.66,67.5868292682927,49.6634743255174,119.4978199,142805114,1.2426e+10,115.7844564558,103.8029518174,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3302","Russian Federation","RU","RUS",2004,"","2023-09-19",10.4,12,12.8593889,65.4709756097561,49.5454456106165,51.16733273,144067316,7.262e+09,50.4520280492,53.6604582708,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3303","Russian Federation","RU","RUS",1998,"","2023-09-19",8.8,16.7,0.812744451,67.029756097561,49.3980807384029,0.507028324,147670784,NA,30.0566265568,21.8042932609,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3304","Russian Federation","RU","RUS",2018,"","2023-09-19",10.9,5.1,80.86472187,72.6621951219512,49.7843360788722,157.431312,144477859,1.8735e+10,128.9282402377,130.0202976513,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3305","Russian Federation","RU","RUS",2017,"","2023-09-19",11.5,5.6,76.00813853,72.4514634146342,49.7843360788722,156.187408,144496739,1.4938e+10,123.5028676004,103.3753247732,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3306","Russian Federation","RU","RUS",2016,"","2023-09-19",12.9,6.1,73.09143462,71.6512195121951,49.7726995451512,157.718498,144342397,1.2822e+10,99.2094042574,82.5115181087,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3307","Russian Federation","RU","RUS",2008,"","2023-09-19",12,9,32,67.9492682926829,49.7019381603444,139.2838126,142742366,1.5821e+10,151.2084302733,138.1311526505,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3308","Russian Federation","RU","RUS",2009,"","2023-09-19",12.3,8.6,42.55,68.6846341463415,49.7377636874446,160.5071896,142785349,1.2369e+10,99.3700102128,88.8609011347,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3309","Russian Federation","RU","RUS",2010,"","2023-09-19",12.5,8.4,49,68.8412195121951,49.7735892145447,165.6610167,142849468,1.3239e+10,128.8132256481,117.3426200924,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3310","Russian Federation","RU","RUS",2011,"","2023-09-19",12.6,8.2,58,69.6839024390244,49.7710839739218,141.7866096,142960908,1.6961e+10,167.771566531,152.8945372223,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3311","Russian Federation","RU","RUS",1999,"","2023-09-19",8.3,16.2,1.018984614,65.9821951219512,49.3782924744226,0.932935006,147214776,NA,20.483475721,22.1285282914,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3312","Russian Federation","RU","RUS",2000,"","2023-09-19",8.7,15.5,1.977230109,65.4836585365854,49.4018499097143,2.228887102,146596869,NA,23.2422714873,30.7636657641,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3313","Russian Federation","RU","RUS",2001,"","2023-09-19",9,14.8,2.944367787,65.3834146341463,49.4403819433422,5.314723089,145976482,4.726e+09,27.8542526875,29.8413386519,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3314","Russian Federation","RU","RUS",2002,"","2023-09-19",9.7,13.9,4.128271818,65.1287804878049,49.4746894866839,12.12593129,145306497,5.278e+09,31.5854915774,31.4279521823,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3315","Russian Federation","RU","RUS",2015,"","2023-09-19",13.3,6.6,70.09924123,71.1834146341463,49.7610630114301,156.7665611,144096870,1.3186e+10,100,100,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3316","Russian Federation","RU","RUS",2012,"","2023-09-19",13.3,7.9,66,70.0721951219512,49.7685787332989,144.4957561,143201721,1.7876e+10,173.7891088525,155.0165632346,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3317","Russian Federation","RU","RUS",2013,"","2023-09-19",13.2,7.6,67.97,70.5787804878049,49.766073492676,151.2556334,143506995,2.0198e+10,176.8059102993,152.843280556,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3318","Russian Federation","RU","RUS",2014,"","2023-09-19",13.3,7.2,70.52,70.7436585365854,49.763568252053,152.7878864,143819667,1.9451e+10,159.5060589977,145.5124056005,"Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD",37.6176,55.7558
"3319","Rwanda","RW","RWA",2002,"","2023-09-19",40.388,90.2,0.292784719,51.032,11.4552087555736,0.984089688,8372306,NA,10.4132113409,9.5302328265,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3320","Rwanda","RW","RWA",2003,"","2023-09-19",40.146,81.3,0.356918467,53.368,11.366031617349,1.525678362,8567992,NA,10.8750876525,9.2369948971,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3321","Rwanda","RW","RWA",2004,"","2023-09-19",39.889,72.8,0.430854243,55.491,11.2768544791244,1.561343212,8791853,NA,11.913763494,14.3919711405,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3322","Rwanda","RW","RWA",2005,"","2023-09-19",39.462,65.6,0.556041165,57.316,11.1876773408999,2.470314799,9026299,6.7e+07,18.0707006637,18.2716556142,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3323","Rwanda","RW","RWA",2001,"","2023-09-19",40.765,100,0.24067241,49.021,11.5443858937981,0.79037532,8223941,2.9e+07,11.7988402667,12.6092311282,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3324","Rwanda","RW","RWA",2015,"","2023-09-19",31.833,34.7,12.5,65.298,10.9444669639238,75.23533322,11642959,4.27e+08,100,100,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3325","Rwanda","RW","RWA",2016,"","2023-09-19",31.659,33.8,14.6,65.737,11.0255370895825,74.77669748,11930899,4.43e+08,94.6377502653,107.23434143,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3326","Rwanda","RW","RWA",2017,"","2023-09-19",31.399,32.9,17.2,65.941,11.0660721524118,72.10934219,12230339,496500000,92.8719065434,152.0544286205,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3327","Rwanda","RW","RWA",2018,"","2023-09-19",31.158,32.1,19.2,66.251,11.1066072152412,77.40789677,12531808,5.47e+08,103.4773184457,164.4785353559,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3328","Rwanda","RW","RWA",2006,"","2023-09-19",38.825,59.5,NA,58.714,11.0985002026753,3.389414919,9270066,1.48e+08,23.0123572891,21.5969737818,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3329","Rwanda","RW","RWA",2007,"","2023-09-19",38.005,54.5,2.115387178,59.965,11.0093230644508,6.66938775,9523168,1.77e+08,32.3573746855,25.917834723,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3330","Rwanda","RW","RWA",2008,"","2023-09-19",36.979,50.3,4.5,61.134,10.9201459262262,13.52113618,9781996,2.24e+08,49.2935391844,39.2454987834,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3331","Rwanda","RW","RWA",2009,"","2023-09-19",35.936,47.1,7.7,61.958,10.8309687880016,24.18673448,10043737,2.23e+08,54.940606897,34.4554571457,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3332","Rwanda","RW","RWA",2014,"","2023-09-19",32.085,35.8,10.6,64.94,10.9039319010944,68.14488903,11368451,3.76e+08,103.7021485704,106.020174775,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3333","Rwanda","RW","RWA",2000,"","2023-09-19",40.923,109.6,0.06283146,47.129,11.6335630320227,0.480888445,8109989,2.7e+07,8.9522965731,7.7709958337,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3334","Rwanda","RW","RWA",2011,"","2023-09-19",33.658,40.8,7,63.261,10.7823267126064,42.03670781,10576932,2.98e+08,85.6188512555,68.060524286,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3335","Rwanda","RW","RWA",2012,"","2023-09-19",32.818,39,8.023854277,64.009,10.8228617754358,52.49608545,10840334,3.37e+08,96.5598612476,86.6224854832,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3336","Rwanda","RW","RWA",2013,"","2023-09-19",32.407,37.3,9,64.426,10.8633968382651,60.25535633,11101350,3.64e+08,96.6417393102,103.0731334767,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3337","Rwanda","RW","RWA",2010,"","2023-09-19",34.836,44.1,8,62.54,10.7417916497771,34.42380763,10309031,2.24e+08,60.0875885356,43.5868863904,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3338","Rwanda","RW","RWA",1998,"","2023-09-19",41.208,124.6,0.011763573,41.681,11.8767734089988,0.063174027,7914645,2e+07,11.9767046382,8.8049821123,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3339","Rwanda","RW","RWA",1999,"","2023-09-19",41.103,118,0.067176482,44.616,11.7551682205107,0.137335421,8009587,2.1e+07,10.6158070853,8.869553104,"Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA",30.0587,-1.95325
"3340","Samoa","WS","WSM",2007,"","2023-09-19",28.863,16.5,4.749983235,72.1,59.3413427561837,45.14957108,190478,102400001.525879,71.672936094,165.4001493659,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3341","Samoa","WS","WSM",2008,"","2023-09-19",29.294,16.6,5.031615316,72.155,59.1710247349823,NA,191787,111599998.474121,77.6899579666,122.1677300923,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3342","Samoa","WS","WSM",2006,"","2023-09-19",28.905,16.5,4.469173873,72.021,59.5116607773852,24.02589516,189379,88400001.5258789,74.2345823578,110.5535568302,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3343","Samoa","WS","WSM",1999,"","2023-09-19",31.39,18.8,0.285308333,70.456,60.7038869257951,1.334716345,182211,42500000,31.137508027,34.6195357023,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3344","Samoa","WS","WSM",2000,"","2023-09-19",31.005,18.1,0.566392533,70.746,60.5335689045936,1.358636581,184008,NA,24.3219044644,110.3040999167,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3345","Samoa","WS","WSM",2009,"","2023-09-19",29.781,18.8,6,70.066,59.0007067137809,NA,193176,115199996.948242,62.2099832215,78.0206353477,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3346","Samoa","WS","WSM",1998,"","2023-09-19",31.817,19.4,0.230359015,70.171,60.8742049469965,0.820467334,180385,39600471.496582,26.082108685,24.7245791504,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3347","Samoa","WS","WSM",2010,"","2023-09-19",30.195,16.6,7,72.249,58.8303886925795,46.23161009,194672,123699996.948242,83.6111845647,119.2132772431,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3348","Samoa","WS","WSM",2011,"","2023-09-19",30.466,16.5,11,72.26,58.6593639575972,NA,196351,134899993.896484,93.3412847849,112.4490904305,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3349","Samoa","WS","WSM",2012,"","2023-09-19",30.486,16.4,12.92249,72.167,58.4883392226148,50.62587067,198124,148199996.948242,93.2357750743,129.1440401824,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3350","Samoa","WS","WSM",2013,"","2023-09-19",30.155,16.2,15.3,72.391,58.3173144876325,49.95873741,199939,137199996.948242,98.9222358273,105.3964159626,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3351","Samoa","WS","WSM",2001,"","2023-09-19",30.478,17.6,1.689902831,71.019,60.3632508833922,1.347490972,185530,NA,36.6990301727,106.3501221863,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3352","Samoa","WS","WSM",2002,"","2023-09-19",29.94,17.2,2.244832676,71.276,60.1929328621908,1.446712747,186630,NA,35.7211089501,121.2802063175,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3353","Samoa","WS","WSM",2003,"","2023-09-19",29.624,16.8,2.799630449,71.496,60.0226148409894,5.601792574,187440,NA,40.5996513691,147.8482215815,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3354","Samoa","WS","WSM",2004,"","2023-09-19",29.347,16.6,3.07552941,71.696,59.852296819788,8.507334918,188073,7e+07,56.6252543307,144.9854059591,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3355","Samoa","WS","WSM",2005,"","2023-09-19",29.118,16.5,3.352592112,71.754,59.6819787985866,12.7235906,188626,73800003.0517578,64.3973533421,147.9262829105,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3356","Samoa","WS","WSM",2014,"","2023-09-19",29.801,16.1,21.2,72.463,58.1462897526502,52.79816809,201757,147699996.948242,104.7066506184,86.4139288592,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3357","Samoa","WS","WSM",2015,"","2023-09-19",29.4,15.9,25.40700977,72.515,57.9752650176678,59.20145797,203571,142399993.896484,100,100,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3358","Samoa","WS","WSM",2016,"","2023-09-19",28.949,15.8,31.7,72.54,57.8056537102473,73.46748142,205544,148699996.948242,94.4031280578,95.0991039948,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3359","Samoa","WS","WSM",2017,"","2023-09-19",28.579,15.6,39.4,72.59,58.6726618705036,59.82324327,207630,1.67e+08,96.1163791094,75.3495791453,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3360","Samoa","WS","WSM",2018,"","2023-09-19",28.222,15.3,49.1,72.636,58.5,47.68694475,209701,192300003.051758,97.9227269445,78.2327586143,"East Asia & Pacific","Apia","-171.752","-13.8314","Lower middle income","IDA",-171.752,-13.8314
"3361","San Marino","SM","SMR",2002,"","2023-09-19",NA,4.3,50.83483994,NA,16.6666666666667,59.91991133,27969,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3362","San Marino","SM","SMR",2003,"","2023-09-19",NA,3.9,50.00345304,NA,16.6666666666667,59.08884305,28601,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3363","San Marino","SM","SMR",2000,"","2023-09-19",NA,5,48.79949531,NA,16.6666666666667,54.06926891,26823,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3364","San Marino","SM","SMR",2001,"","2023-09-19",NA,4.6,50.34166909,NA,16.6666666666667,57.9967808,27335,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3365","San Marino","SM","SMR",2014,"","2023-09-19",9.1,2.1,NA,NA,16.6666666666667,112.6119381,33389,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3366","San Marino","SM","SMR",2015,"","2023-09-19",8.2,2,NA,NA,16.6666666666667,109.0974084,33570,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3367","San Marino","SM","SMR",2016,"","2023-09-19",7.9,1.9,NA,NA,16.6666666666667,108.0865402,33834,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3368","San Marino","SM","SMR",2013,"","2023-09-19",9.7,2.2,NA,NA,16.6666666666667,110.5002253,33285,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3369","San Marino","SM","SMR",2005,"","2023-09-19",9.5,3.4,50.2595642,NA,16.6666666666667,58.11983191,29508,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3370","San Marino","SM","SMR",2006,"","2023-09-19",10,3.2,50.20865936,NA,16.6666666666667,58.04599619,29959,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3371","San Marino","SM","SMR",2007,"","2023-09-19",9.4,3,50.36482211,NA,16.6666666666667,57.61885948,30372,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3372","San Marino","SM","SMR",2004,"","2023-09-19",10.4,3.7,50.56634304,NA,16.6666666666667,58.72546661,29093,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3373","San Marino","SM","SMR",1999,"","2023-09-19",NA,5.4,42.80331575,NA,16.6666666666667,36.28238146,26404,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3374","San Marino","SM","SMR",2017,"","2023-09-19",6.7,1.8,60.18230126,NA,16.6666666666667,111.5809255,34056,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3375","San Marino","SM","SMR",2018,"","2023-09-19",6.8,1.7,NA,NA,16.6666666666667,112.7181169,34156,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3376","San Marino","SM","SMR",2011,"","2023-09-19",10,2.4,49.6,NA,16.6666666666667,109.1365091,32495,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3377","San Marino","SM","SMR",2008,"","2023-09-19",11,2.8,54.52,NA,16.6666666666667,79.48534202,30700,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3378","San Marino","SM","SMR",2009,"","2023-09-19",10.7,2.7,54.21,NA,16.6666666666667,96.42305216,31059,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3379","San Marino","SM","SMR",2010,"","2023-09-19",10.3,2.5,NA,NA,16.6666666666667,96.76980511,31608,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3380","San Marino","SM","SMR",2012,"","2023-09-19",8.7,2.3,NA,NA,16.6666666666667,108.656284,33132,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3381","San Marino","SM","SMR",1998,"","2023-09-19",NA,5.9,1.408557941,NA,16.6666666666667,19.15605647,25997,NA,NA,NA,"Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified",12.4486,43.9322
"3382","Sao Tome and Principe","ST","STP",2006,"","2023-09-19",38.672,36.8,14.18201978,64.398,60.6291666666667,11.11721225,165725,6700000,49.9502985699,68.0813439523,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3383","Sao Tome and Principe","ST","STP",2005,"","2023-09-19",39.075,39.5,13.75948422,63.709,60.65625,7.392998516,161680,7300000,35.0610164442,60.1237842706,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3384","Sao Tome and Principe","ST","STP",1998,"","2023-09-19",38.761,60.5,0.295847047,61.187,60.8458333333333,0,139790,4100000,11.9847441256,44.2086649072,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3385","Sao Tome and Principe","ST","STP",2007,"","2023-09-19",38.241,34.4,14.5904832,64.724,60.6020833333333,17.72145191,169845,5e+06,55.7579645795,60.1237842706,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3386","Sao Tome and Principe","ST","STP",2018,"","2023-09-19",29.535,14.5,30.081,68.355,55.3541666666667,76.9409115,211344,71900000,104.5534674755,141.7147152785,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3387","Sao Tome and Principe","ST","STP",2004,"","2023-09-19",39.396,42.3,13.32285269,63.731,60.6833333333333,4.911317273,157697,7700000,29.1539475742,47.7453580902,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3388","Sao Tome and Principe","ST","STP",2009,"","2023-09-19",37.336,29.9,16.41,65.116,60.5479166666667,45.37691997,178128,8300000,72.8129604464,71.7683466048,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3389","Sao Tome and Principe","ST","STP",2010,"","2023-09-19",36.873,27.8,18.75,65.249,60.5208333333333,56.40228837,182138,11100000,79.0654719626,96.6401414589,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3390","Sao Tome and Principe","ST","STP",2011,"","2023-09-19",36.628,25.8,20.1612,64.902,59.875,61.83375976,186044,15900000,94.2649474559,97.6304155703,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3391","Sao Tome and Principe","ST","STP",2008,"","2023-09-19",37.81,32.1,15.48,65.079,60.575,29.051631,174004,7700000,80.4000084615,94.0053050398,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
"3392","Sao Tome and Principe","ST","STP",2000,"","2023-09-19",39.438,54.5,4.638516816,61.655,60.7916666666667,0,143714,9900000,20.9858107693,26.525198939,"Sub-Saharan Africa","Sao Tome","6.6071","0.20618","Lower middle income","IDA",6.6071,0.20618
